component_id,name,kind,project,backend,mapped_public_sources,covered,n_sources,category,mapped_to_source,note
stella.tool.kegg_pathway_search,kegg_pathway_search,tool,STELLA,python,kegg,True,1,ROUTABLE - equivalent live public source available,True,
stella.tool.keyword_check,keyword_check,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
biomedagent.tool.knowledge_base,knowledge_base,tool,BioMedAgent,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
genomas.tool.line_generator,line_generator,tool,GenoMAS,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
stella.tool.list_dynamic_tools,list_dynamic_tools,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
biomni.tool.list_local_protocols,list_local_protocols,tool,Biomni,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
origenemcp.tool.list_public_hubs,list_public_hubs,tool,OrigeneMCP,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
origenemcp.tool.list_tcga_cancer_types,list_tcga_cancer_types,tool,OrigeneMCP,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
biomedagent.tool.llmcall,llmcall,tool,BioMedAgent,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
biomedagent.tool.llmresponse,llmresponse,tool,BioMedAgent,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
genomas.tool.load_action_units,load_action_units,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.load_dynamic_tool,load_dynamic_tool,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
agentomics.tool.load_split_label_dfs,load_split_label_dfs,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
biomedarena.tool.locus_to_gene_mapper,locus_to_gene_mapper,tool,BioMedArena,python,ensembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
agentomics.tool.log_split_is_allowed,log_split_is_allowed,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
crispr-gpt.tool.make_check_ack_state,make_check_ack_state,tool,CRISPR-GPT,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
origenemcp.tool.mapping_identifiers,mapping_identifiers,tool,OrigeneMCP,mcp,uniprot;ncbi_eutils,True,2,ROUTABLE - equivalent live public source available,True,
biomedarena.tool.mgnify_request,mgnify_request,tool,BioMedArena,python,,False,0,MISSING_DEPS - third-party imports absent,False,
origenemcp.tool.mirdb_get_geneset_by_mirname,mirdb_get_geneset_by_mirname,tool,OrigeneMCP,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
origenemcp.tool.mousemine_get_geneset_from_mpid,mousemine_get_geneset_from_mpid,tool,OrigeneMCP,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
origenemcp.tool.multi_entity_search_by_query_string,multi_entity_search_by_query_string,tool,OrigeneMCP,mcp,opentargets,True,1,ROUTABLE - equivalent live public source available,True,
biomedarena.tool.ncbi_blast,ncbi_blast,tool,BioMedArena,python,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
biomedarena.tool.ncbi_clinicaltables,ncbi_clinicaltables,tool,BioMedArena,python,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
biomedarena.tool.ncbi_datasets,ncbi_datasets,tool,BioMedArena,python,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
stella.tool.nk_gene_analyzer,nk_gene_analyzer,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.nk_gene_analyzer_enhanced,nk_gene_analyzer_enhanced,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.normalize_data,normalize_data,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.normalize_gene_symbols,normalize_gene_symbols,tool,GenoMAS,python,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
genomas.tool.normalize_gene_symbols_in_index,normalize_gene_symbols_in_index,tool,GenoMAS,python,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
stella.tool.normalize_scores,normalize_scores,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.omim_disease_search,omim_disease_search,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
biomedarena.tool.opentargets_graphql,opentargets_graphql,tool,BioMedArena,python,opentargets,True,1,ROUTABLE - equivalent live public source available,True,
stella.tool.orphanet_rare_disease_search,orphanet_rare_disease_search,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
robin.tool.output_to_string,output_to_string,tool,Robin,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
origenemcp.tool.paper_search,paper_search,tool,OrigeneMCP,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
stella.tool.parse_hpo_obo,parse_hpo_obo,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.parse_mmseqs_search_results,parse_mmseqs_search_results,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
origenemcp.tool.pdb_get_aggregation_group_provenance,pdb_get_aggregation_group_provenance,tool,OrigeneMCP,mcp,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.pdb_get_branched_entity_instance,pdb_get_branched_entity_instance,tool,OrigeneMCP,mcp,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.pdb_get_drugbank_annotations,pdb_get_drugbank_annotations,tool,OrigeneMCP,mcp,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.pdb_get_entry_groups,pdb_get_entry_groups,tool,OrigeneMCP,mcp,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.pdb_get_nonpolymer_entity_groups,pdb_get_nonpolymer_entity_groups,tool,OrigeneMCP,mcp,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.pdb_get_nonpolymer_entity_instance,pdb_get_nonpolymer_entity_instance,tool,OrigeneMCP,mcp,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.pdb_get_pdb_cluster_data_aggregation,pdb_get_pdb_cluster_data_aggregation,tool,OrigeneMCP,mcp,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.pdb_get_pdb_cluster_data_aggregation_method,pdb_get_pdb_cluster_data_aggregation_method,tool,OrigeneMCP,mcp,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.pdb_get_polymer_entity_groups,pdb_get_polymer_entity_groups,tool,OrigeneMCP,mcp,uniprot;rcsb,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.pdb_get_polymer_entity_instance,pdb_get_polymer_entity_instance,tool,OrigeneMCP,mcp,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.pdb_get_polymer_interface,pdb_get_polymer_interface,tool,OrigeneMCP,mcp,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.pdb_get_residue_chains,pdb_get_residue_chains,tool,OrigeneMCP,mcp,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.pdb_get_structural_assembly,pdb_get_structural_assembly,tool,OrigeneMCP,mcp,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.pdb_get_uniprot_annotations,pdb_get_uniprot_annotations,tool,OrigeneMCP,mcp,uniprot;rcsb,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.phipster_get_hpid_list_by_vpid,phipster_get_hpid_list_by_vpid,tool,OrigeneMCP,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
origenemcp.tool.phipster_hpid_list_to_hpname_list,phipster_hpid_list_to_hpname_list,tool,OrigeneMCP,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
origenemcp.tool.phipster_vpname2vpid,phipster_vpname2vpid,tool,OrigeneMCP,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
agentomics.tool.plots_compare_splits_page_flowables,plots_compare_splits_page_flowables,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
origenemcp.tool.post_archive_id,post_archive_id,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_ga4gh_beacon_query,post_ga4gh_beacon_query,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_ga4gh_callsets_search,post_ga4gh_callsets_search,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_ga4gh_datasets_search,post_ga4gh_datasets_search,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_ga4gh_features_search,post_ga4gh_features_search,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_ga4gh_featuresets_search,post_ga4gh_featuresets_search,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_ga4gh_references_search,post_ga4gh_references_search,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_ga4gh_variantannotations_search,post_ga4gh_variantannotations_search,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_ga4gh_variantannotationsets_search,post_ga4gh_variantannotationsets_search,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_ga4gh_variantsets_search,post_ga4gh_variantsets_search,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_lookup_id,post_lookup_id,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_lookup_symbol,post_lookup_symbol,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_sequence_id,post_sequence_id,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_variation,post_variation,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_vep_hgvs,post_vep_hgvs,tool,OrigeneMCP,mcp,ensembl;clinicaltrials,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_vep_id,post_vep_id,tool,OrigeneMCP,mcp,ensembl;clinicaltrials,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.post_vep_region,post_vep_region,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
agentomics.tool.pretty_print_code,pretty_print_code,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.preview_df,preview_df,tool,GenoMAS,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
biomedarena.tool.pride_request,pride_request,tool,BioMedArena,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.protein_seq_featurizer,protein_seq_featurizer,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.pubchem_drug_gene_search,pubchem_drug_gene_search,tool,STELLA,python,pubchem,True,1,ROUTABLE - equivalent live public source available,True,
biomedagent.tool.push_code,push_code,tool,BioMedAgent,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
biomni.tool.query_alphafold,query_alphafold,tool,Biomni,python,uniprot,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_arxiv,query_arxiv,tool,Biomni,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
biomni.tool.query_chembl,query_chembl,tool,Biomni,python,chembl,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_clinicaltrials,query_clinicaltrials,tool,Biomni,python,clinicaltrials,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_clinvar,query_clinvar,tool,Biomni,python,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_dailymed,query_dailymed,tool,Biomni,python,openfda,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_dbsnp,query_dbsnp,tool,Biomni,python,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_emdb,query_emdb,tool,Biomni,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
biomni.tool.query_encode,query_encode,tool,Biomni,python,clinicaltrials,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_ensembl,query_ensembl,tool,Biomni,python,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_geo,query_geo,tool,Biomni,python,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_gnomad,query_gnomad,tool,Biomni,python,gnomad,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_gtopdb,query_gtopdb,tool,Biomni,python,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_gwas_catalog,query_gwas_catalog,tool,Biomni,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
biomni.tool.query_interpro,query_interpro,tool,Biomni,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
biomni.tool.query_jaspar,query_jaspar,tool,Biomni,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
biomni.tool.query_openfda,query_openfda,tool,Biomni,python,openfda,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_opentarget,query_opentarget,tool,Biomni,python,opentargets,True,1,ROUTABLE - equivalent live public source available,True,
stella.tool.query_opentarget_genetics,query_opentarget_genetics,tool,STELLA,python,opentargets,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_pdb,query_pdb,tool,Biomni,python,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_pdb_identifiers,query_pdb_identifiers,tool,Biomni,python,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_pride,query_pride,tool,Biomni,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
biomni.tool.query_pubchem,query_pubchem,tool,Biomni,python,pubchem,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_quickgo,query_quickgo,tool,Biomni,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
biomni.tool.query_scholar,query_scholar,tool,Biomni,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
biomni.tool.query_stringdb,query_stringdb,tool,Biomni,python,string,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.query_ucsc,query_ucsc,tool,Biomni,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
stella.tool.quick_tool_stats,quick_tool_stats,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
biomedarena.tool.quickgo_request,quickgo_request,tool,BioMedArena,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.reactome_pathway_search,reactome_pathway_search,tool,STELLA,python,reactome,True,1,ROUTABLE - equivalent live public source available,True,
biomedarena.tool.reactome_query,reactome_query,tool,BioMedArena,python,reactome,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.read_function_source_code,read_function_source_code,tool,Biomni,python,clinicaltrials,True,1,ROUTABLE - equivalent live public source available,True,
genomas.tool.read_json_to_dataframe,read_json_to_dataframe,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.read_keywords,read_keywords,tool,GenoMAS,python,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.read_local_protocol,read_local_protocol,tool,Biomni,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
stella.tool.read_seq_from_fasta,read_seq_from_fasta,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
agentomics.tool.record_input_dir_structure,record_input_dir_structure,tool,Agentomics,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
stella.tool.refresh_agent_tools,refresh_agent_tools,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
agentomics.tool.replace_string_in_tree_files,replace_string_in_tree_files,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
crispr-gpt.tool.reset_chat,reset_chat,tool,CRISPR-GPT,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
origenemcp.tool.retrieve_drug_name_by_device_use,retrieve_drug_name_by_device_use,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
biomedarena.tool.rhea_request,rhea_request,tool,BioMedArena,python,,False,0,MISSING_DEPS - third-party imports absent,False,
autoba.tool.run,run,tool,AutoBA,python,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
